,,,,,,,,,
March-2024,Scheme Name,"No. of
Schemes
as on
March,
2024","No. of Folios
as on March,
2024","Funds
Mobilized
for the
month of
March 2024
(INR in
crore)","Repurchase/
Redemption
for the
month of
March 2024
(INR in
crore)","Net Assets
Under
Managemen
t as on
March, 2024
(INR in
crore)","Average Net
Assets Under
Managemen
t for the
month
March 2024
(INR in
crore)","No. of
segregat
ed
portfolio
s
created
as on
March,
2024","Net
Assets
Under
Manage
ment in
segregat
ed
portfoli
o as on
March,
2024
(INR in
crore)"
August-2022,Other Debt Scheme,-,-,-,-,-,-,-,-
August-2022,Sub Total (i+ii+iii+iv),1 09,"1 ,21,742","2 ,292.90",8 14.97,"1 8,953.30","1 7,417.36",-,-
-,-,-,-,-,-,-,-,-,-
August-2022,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
August-2022,ELSS,1 9,"3 ,06,845",-,4 0.51,"3 ,693.68","3 ,665.13",-,-
August-2022,Other Equity Schemes,1 3,"7 3,765",-,1 36.83,"3 ,358.13","3 ,431.76",-,-
August-2022,Sub Total (i+ii),3 2,"3 ,80,610",-,1 77.34,"7 ,051.81","7 ,096.89",-,-
-,-,-,-,-,-,-,-,-,-
August-2022,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
August-2022,Total B -Close ended Schemes,1 41,"5 ,02,352","2 ,292.90",9 92.30,"2 6,005.11","2 4,514.25",-,-
-,-,-,-,-,-,-,-,-,-
August-2022,Interval Schemes,-,-,-,-,-,-,-,-
August-2022,Income/Debt Oriented Schemes,1 2,"2 ,952",2 69.83,3 36.43,8 18.95,8 25.47,-,-
-,-,-,-,-,-,-,-,-,-
August-2022,Growth/Equity Oriented Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
August-2022,Other Schemes,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
August-2022,Total C Interval Schemes,1 2,"2 ,952",2 69.83,3 36.43,8 18.95,8 25.47,-,-
-,-,-,-,-,-,-,-,-,-
August-2022,Grand Total,"1 ,309","1 3,64,74,818","8 ,95,718.22","8 ,30,640.76","3 9,33,877.77","3 9,53,423.28",1 5,2 82.18
-,-,-,-,-,-,-,-,-,-
August-2022,Fund of Funds Scheme (Domestic) **,## 72,"1 7,81,488","2 ,574.71",8 92.16,"5 5,483.13","5 4,903.21",-,-
-,-,-,-,-,-,-,-,-,-
July-2022,Scheme Name,"No. of
Schemes
as on
July 31,
2022","No. of Folios
as on July 31,
2022","Funds
Mobilized for
the month of
July 2022
(INR in crore)","Repurchase/
Redemption
for the
month of July
2022 (INR in
crore)","Net Assets
Under
Management
as on July 31,
2022 (INR in
crore)","Average Net
Assets Under
Management
for the
month July
2022 (INR in
crore)","No. of
segregat
ed
portfolio
s
created
as on
July 31,
2022","Net Assets
Under
Managem
ent in
segregate
d portfolio
as on July
31, 2022
(INR in
crore)"
July-2022,Open ended Schemes,-,-,-,-,-,-,-,-
